id,name,trafficType,municipality,county,roadCategory,road_ref,lat,lon,YADTV_2019,YoY_ratio,YoY_bins
06850V1175466,SEM KIRKE,VEHICLE,Tønsberg,Vestfold og Telemark,F,FV35 S1D1 m1043,59.292095,10.386399,9044.0,1.08,3) -10%...+10%
11648V1060500,HARPEFOSS (FV401),VEHICLE,Sør-Fron,Innlandet,F,FV2584 S1D1 m1152,61.571712,9.851754,1325.0,0.9,2) -25%...+10%
24748V22148,PINESUND,VEHICLE,Gjerstad,Agder,E,EV18 S20D1 m7352,58.798457,9.054729,7163.0,2.09,5) >+25%
72532V1060043,LESJAVERK (E136),VEHICLE,Lesja,Innlandet,E,EV136 S14D1 m10203,62.194511,8.522768,2459.0,1.12,4) +10%...+25%
03080V1060138,BESSTROND,VEHICLE,Vågå,Innlandet,F,FV51 S13D1 m8438,61.548561,8.915972,716.0,1.19,4) +10%...+25%
19639V885215,UTSKARPEN,VEHICLE,Rana,Nordland,F,FV810 S3D1 m9331,66.290141,13.581269,1421.0,1.01,3) -10%...+10%
59192V1878201,Bjørvikatunell Vestgående,VEHICLE,Oslo,Oslo,E,EV18 S55D1 m8979,59.90562,10.753222,36513.0,0.86,2) -25%...+10%
77347V930245,E6 Gjøkenes (Porsanger),VEHICLE,Porsanger,Troms og Finnmark,E,EV6 S219D1 m5586,69.990362,24.952239,999.0,0.92,3) -10%...+10%
88853V1060687,HAGELAND,VEHICLE,Lillehammer,Innlandet,F,FV213 S8D1 m1201,61.123937,10.456675,9373.0,1.1,3) -10%...+10%
46802V320601,BERGE SØR,VEHICLE,Suldal,Rogaland,R,RV13 S14D1 m1231,59.474773,6.286578,1262.0,1.03,3) -10%...+10%
99118V578517,Skagakorsen mot Horvereid,VEHICLE,Nærøysund,Trøndelag,F,FV7110 S1D1 m6310,64.824011,11.49725,687.0,0.9,2) -25%...+10%
76552V72244,Hemnekjølen,VEHICLE,Orkland,Trøndelag,E,EV39 S6D1 m8941,63.227986,9.383732,2377.0,1.1,3) -10%...+10%
55347V180935,HOSTVEDT,VEHICLE,Kongsberg,Viken,F,FV40 S10D1 m7222,59.61555,9.716346,4356.0,1.11,4) +10%...+25%
89040V2545188,"Kongshavn 1,2",VEHICLE,Oslo,Oslo,E,EV18 S56D1 m488,59.895687,10.756999,20227.0,0.92,3) -10%...+10%
73171V2394461,HÅKONSVERNVEIEN,VEHICLE,Bergen,Vestland,F,FV558 S1D1 m7129,60.359939,5.233886,13967.0,1.05,3) -10%...+10%
51143V319682,Nesflaten,VEHICLE,Suldal,Rogaland,R,RV13 S18D1 m5922,59.648537,6.79794,379.0,0.89,2) -25%...+10%
85413V249430,Kolvikbakken U.Skole,VEHICLE,Ålesund,Møre og Romsdal,F,FV536 S1D1 m5402,62.471646,6.2149,6398.0,1.01,3) -10%...+10%
92246V2682281,Follotunnelen nordgående,VEHICLE,Vestby,Viken,E,EV6 S9D1 m5375,59.535995,10.728025,18353.0,0.88,2) -25%...+10%
54127V1688202,SÆBØVIK,VEHICLE,Kvinnherad,Vestland,F,FV500 S7D1 m7380,59.793346,5.730336,2184.0,1.23,4) +10%...+25%
26581V704695,KIRKENÆR Ø,VEHICLE,Grue,Innlandet,F,FV201 S1D1 m2598,60.451575,12.099986,749.0,0.9,2) -25%...+10%
15862V72153,MELHUS NORD,VEHICLE,Melhus,Trøndelag,E,EV6 S72D1 m6141,63.292612,10.274054,15670.0,1.1,3) -10%...+10%
21868B1816786,Sannan - sykkel,BICYCLE,Steinkjer,Trøndelag,F,FV762 S1D20 m350,64.007041,11.502388,60.0,0.78,2) -25%...+10%
62514V971819,RØDSUND NORD,VEHICLE,Våler,Viken,F,FV120 S2D1 m1712,59.476185,10.789926,4132.0,1.04,3) -10%...+10%
13980V1126353,Lunheim,VEHICLE,Tromsø,Troms og Finnmark,F,FV864 S1D1 m1417,69.672968,19.038614,10741.0,1.01,3) -10%...+10%
23620V443607,Bærumsv v/Levretoppen,VEHICLE,Bærum,Viken,F,FV160 S2D1 m641,59.906429,10.523391,10539.0,1.15,4) +10%...+25%
09588V1751352,TINGSAKER-X E18,VEHICLE,Lillesand,Agder,E,EV18 S8D10 m561,58.262553,8.393819,5418.0,1.09,3) -10%...+10%
99160V930279,HØYBUKTMOEN E6,VEHICLE,Sør-Varanger,Troms og Finnmark,E,EV6 S242D1 m15681,69.718542,29.871523,1320.0,1.09,3) -10%...+10%
25641V1699273,ROMARHEIMSDALEN ,VEHICLE,Alver,Vestland,E,EV39 S70D1 m758,60.791478,5.624048,2207.0,1.21,4) +10%...+25%
99296V1811761,ULLENS. MOGREINA N.,VEHICLE,Ullensaker,Viken,F,FV1551 S1D1 m7999,60.232226,11.176051,4145.0,1.0,3) -10%...+10%
16488V249020,Futura ATK,VEHICLE,Kristiansund,Møre og Romsdal,R,RV70 S18D1 m3153,63.110125,7.777173,16018.0,1.12,4) +10%...+25%
12611V705265,FRAMNES BRU,VEHICLE,Ringsaker,Innlandet,F,FV212 S1D2 m430,60.879542,10.894733,4026.0,1.09,3) -10%...+10%
48910V72822,HAVSJØEN HEDMARK GR,VEHICLE,Røros,Trøndelag,F,FV30 S14D1 m2972,62.557015,11.323956,2593.0,1.02,3) -10%...+10%
84228V444357,Minnesund sør,VEHICLE,Eidsvoll,Viken,F,FV1585 S1D1 m6923,60.387415,11.201365,2732.0,0.56,1) <-25%
90500V805707,HARAFJELLTUNNELEN,VEHICLE,Bergen,Vestland,R,RV555 S1D1 m8545,60.371807,5.210959,30653.0,1.01,3) -10%...+10%
08202V180892,Noresund,VEHICLE,Krødsherad,Viken,F,FV280 S4D1 m5385,60.172085,9.639138,3040.0,1.17,4) +10%...+25%
58509V804762,RAMPE ARNA TIL OSTERØY,VEHICLE,Bergen,Vestland,E,EV16 S3D1 m4892 KD5 m201,60.421662,5.536833,1991.0,1.05,3) -10%...+10%
73667V1175526,INNFART SANDEFJORD,VEHICLE,Sandefjord,Vestfold og Telemark,F,FV305 S1D1 m2424,59.150579,10.196683,19697.0,0.95,3) -10%...+10%
01050V1126115,Trollvika,VEHICLE,Senja,Troms og Finnmark,F,FV7874 S1D1 m97,69.239205,17.981688,2644.0,1.07,3) -10%...+10%
08989V2586412,ISAKBEKKEN,VEHICLE,Lillestrøm,Viken,R,RV22 S13D1 m7194,59.952482,11.079593,23982.0,1.05,3) -10%...+10%
90697V625213,E6 Alnabru Nordgående Ulven Furuset,VEHICLE,Oslo,Oslo,E,EV6 S16D1 m6547,59.922795,10.828958,26723.0,1.13,4) +10%...+25%
39256V181280,SPIKKESTAD,VEHICLE,Asker,Viken,E,EV134 S46D1 m9516,59.733926,10.349424,13053.0,0.97,3) -10%...+10%
32088V444219,HVAM SØR,VEHICLE,Lillestrøm,Viken,E,EV6 S18D1 m3180,59.969809,10.989173,74661.0,0.93,3) -10%...+10%
01674V121448,DØLE BRU,VEHICLE,Lindesnes,Agder,F,FV459 S1D1 m103,58.093258,7.627557,1007.0,1.09,3) -10%...+10%
98144V2554057,ELVESTAD VEST,VEHICLE,Indre Østfold,Viken,E,EV18 S62D1 m100,59.640141,10.938646,13560.0,0.92,3) -10%...+10%
69326V1060101,SANDBU (RV15),VEHICLE,Vågå,Innlandet,R,RV15 S2D1 m11413,61.876066,9.141777,3301.0,1.12,4) +10%...+25%
17981B2483952,GM.NYGÅRDSBRU SYKKEL,BICYCLE,Bergen,Vestland,F,FV5332 S1D1 m50,60.379845,5.334446,1357.0,0.85,2) -25%...+10%
21571V2394246,Strindheimtunnelen mot Leangen,VEHICLE,Trondheim,Trøndelag,R,RV706 S2D1 m3938,63.433297,10.435812,10504.0,1.06,3) -10%...+10%
30698V705046,BRUBERG S,VEHICLE,Åmot,Innlandet,F,FV235 S4D1 m4286,61.114621,11.377056,1036.0,1.04,3) -10%...+10%
44083V319868,SOMA,VEHICLE,Sandnes,Rogaland,F,FV334 S1D1 m2991,58.862637,5.701732,11057.0,0.92,3) -10%...+10%
57064V805714,GYLDENPRIS-PUD.BRO,VEHICLE,Bergen,Vestland,F,FV584 S1D1 m3009 KD2 m27,60.38196,5.316023,618.0,1.26,5) >+25%
00387V578273,Jubergskorsen mot Alstad,VEHICLE,Frosta,Trøndelag,F,FV6818 S1D1 m40,63.583782,10.760539,1837.0,0.91,3) -10%...+10%
20407V805602,DALSEID AUST,VEHICLE,Vaksdal,Vestland,E,EV16 S7D1 m1260,60.612349,5.833421,4491.0,1.14,4) +10%...+25%
06443V21826,BLØDEKJÆRTU V/BABU,VEHICLE,Arendal,Agder,F,FV410 S5D20 m74,58.465782,8.767114,13474.0,1.08,3) -10%...+10%
54410V885971,LYSFJORDMANA,VEHICLE,Bindal,Nordland,F,FV17 S28D1 m5047,65.101555,12.092537,543.0,0.97,3) -10%...+10%
71411V22187,NY EVJE ØST,VEHICLE,Evje og Hornnes,Agder,F,FV42 S8D1 m19258,58.575265,7.848076,987.0,1.23,4) +10%...+25%
18257V319514,Vikesåbakkene,VEHICLE,Bjerkreim,Rogaland,E,EV39 S104D1 m8727,58.642881,6.063428,8253.0,1.14,4) +10%...+25%
17134V1175669,LINGELEMVEIEN,VEHICLE,Sandefjord,Vestfold og Telemark,F,FV3068 S1D1 m1282,59.183853,10.238915,1544.0,1.11,4) +10%...+25%
51338B1983155,Stathelle sykkeltellepunkt,BICYCLE,Bamble,Vestfold og Telemark,F,FV352 S1D120 m180,59.042745,9.696554,53.0,1.18,4) +10%...+25%
39158V121754,Øye,VEHICLE,Kvinesdal,Agder,F,FV465 S4D1 m2327,58.275613,6.874918,3872.0,1.11,4) +10%...+25%
96571V444221,Jessheim nord flyplasskrysset,VEHICLE,Ullensaker,Viken,E,EV6 S23D1 m1300,60.160321,11.154181,23655.0,1.12,4) +10%...+25%
85679V1060055,ÅS BRU SØR,VEHICLE,Gjøvik,Innlandet,F,FV2368 S2D1 m3668,60.783707,10.639861,7264.0,1.05,3) -10%...+10%
77303V249268,Sandoddtunnelen,VEHICLE,Molde,Møre og Romsdal,F,FV6012 S2D1 m17627,62.500875,8.172278,127.0,1.3,5) >+25%
01482V248909,Lande,VEHICLE,Ålesund,Møre og Romsdal,E,EV39 S29D1 m4,62.481819,6.825332,4817.0,1.2,4) +10%...+25%
43749B319868,Soma skole (sykkel),BICYCLE,Sandnes,Rogaland,F,FV334 S1D1 m3009,58.862532,5.701966,237.0,0.73,1) <-25%
93565V2411267,MELLOMDOKKA RASTEPLASS,VEHICLE,Nord-Fron,Innlandet,E,EV6 S47D1 m13995,61.580806,9.765393,5006.0,1.14,4) +10%...+25%
19367V1911018,KNARVIK,VEHICLE,Alver,Vestland,E,EV39 S74D1 m804,60.545824,5.28421,15646.0,1.02,3) -10%...+10%
58372V1175478,HASLESTAD,VEHICLE,Holmestrand,Vestfold og Telemark,F,FV32 S2D1 m3661,59.50204,10.077565,4860.0,1.11,4) +10%...+25%
95081V72156,Helltunnelen,VEHICLE,Stjørdal,Trøndelag,E,EV6 S78D1 m11285,63.444426,10.877181,15316.0,1.04,3) -10%...+10%
08666V930617,Vadsø Øst,VEHICLE,Vadsø,Troms og Finnmark,E,EV75 S7D1 m3844,70.074519,29.774571,2728.0,1.06,3) -10%...+10%
26431B971509,KALNESSLETTA SYKKEL,BICYCLE,Sarpsborg,Viken,F,FV118 S6D30 m461,59.308437,11.038823,74.0,0.97,3) -10%...+10%
33784V1667751,BRENDMOEN ØST,VEHICLE,Indre Østfold,Viken,E,EV18 S64D1 m3582,59.575818,11.279359,10975.0,0.86,2) -25%...+10%
04340V1885974,RAMPE TIL KNAPPETUN,VEHICLE,Bergen,Vestland,F,FV557 S1D1 m8898 KD2 m15,60.309055,5.267372,3661.0,1.01,3) -10%...+10%
89862V443455,OSL EV16 AVRAMPE,VEHICLE,Ullensaker,Viken,E,EV16 S57D1 m1762 KD7 m521,60.184281,11.094435,3623.0,0.43,1) <-25%
20927V625367,Rv 4 Bjerke Sydgående ,VEHICLE,Oslo,Oslo,R,RV4 S1D1 m2088,59.942606,10.809335,11755.0,1.12,4) +10%...+25%
91064V1060196,ESPEDALEN,VEHICLE,Sør-Fron,Innlandet,F,FV255 S7D1 m8790,61.473692,9.448558,182.0,1.19,4) +10%...+25%
05252V705044,ELVERUM TORG N,VEHICLE,Elverum,Innlandet,F,FV235 S1D1 m594,60.889371,11.560022,6501.0,1.09,3) -10%...+10%
12216V971510,ÅKEBERG,VEHICLE,Råde,Viken,F,FV118 S7D1 m2128,59.335785,10.935362,2062.0,1.04,3) -10%...+10%
06164V248948,Moa V.,VEHICLE,Ålesund,Møre og Romsdal,E,EV136 S1D1 m11431,62.465255,6.345562,14593.0,1.15,4) +10%...+25%
81446V625466,Granfoss rampe øst 1,VEHICLE,Oslo,Oslo,R,RV150 S2D1 m7624 KD3 m243,59.919288,10.633984,1842.0,1.09,3) -10%...+10%
88922B971816,HAFSLUND ØST SYKKEL,BICYCLE,Sarpsborg,Viken,R,RV22 S3D131 m319,59.272778,11.14441,105.0,0.98,3) -10%...+10%
87424V625212,E6 Sandstuveien Sydgående,VEHICLE,Oslo,Oslo,E,EV6 S16D1 m420,59.887855,10.807435,34790.0,1.02,3) -10%...+10%
98936V121303,Vesterbrua,VEHICLE,Kristiansand,Agder,E,EV18 S1D1 m46,58.141572,7.979265,30139.0,1.1,3) -10%...+10%
82840V2518807,Knappetun.Nord R2,VEHICLE,Bergen,Vestland,F,FV557 S1D1 m13591,60.336689,5.264063,8499.0,0.89,2) -25%...+10%
35382V1727514,Smeaheia Vest retning Nord,VEHICLE,Sandnes,Rogaland,R,RV444 S1D1 m5695,58.862141,5.710112,8477.0,1.12,4) +10%...+25%
68960V578600,MÆRESMYRA,VEHICLE,Steinkjer,Trøndelag,E,EV6 S88D1 m10499,63.94451,11.419239,8970.0,1.17,4) +10%...+25%
15931V2303033,Eikeberget NV rampe,VEHICLE,Sola,Rogaland,R,RV509 S1D1 m1799 KD2 m38,58.896657,5.675742,1725.0,0.89,2) -25%...+10%
03556V2741763,FILEFJELL/TOMASKYRKJA,VEHICLE,Vang,Innlandet,E,EV16 S27D1 m2325,61.179043,8.118535,829.0,1.74,5) >+25%
03455V521131,TINNSJØVN.,VEHICLE,Notodden,Vestfold og Telemark,F,FV37 S12D1 m4441,59.870167,8.927068,1360.0,0.12,1) <-25%
74808V805815,BØNESSKOGEN,VEHICLE,Bergen,Vestland,F,FV5368 S1D1 m3658,60.331065,5.29924,6068.0,1.01,3) -10%...+10%
91848V1060170,KOLBJØRNSHUS (FV245),VEHICLE,Nordre Land,Innlandet,F,FV245 S7D1 m12844,60.828017,10.068985,1240.0,1.04,3) -10%...+10%
99015V249528,Hjelset Ø.,VEHICLE,Molde,Møre og Romsdal,E,EV39 S23D1 m166,62.787334,7.521146,5042.0,1.21,4) +10%...+25%
83247B1886516,Moflata sykkeltellepunkt,BICYCLE,Skien,Vestfold og Telemark,F,FV59 S1D160 m1318,59.1932,9.589615,89.0,0.9,2) -25%...+10%
03375V625405,Rv 150 Ulvensplitten,VEHICLE,Oslo,Oslo,R,RV150 S1D1 m326,59.922586,10.807645,44879.0,1.03,3) -10%...+10%
40541V72295,VOLL I RENNEBU,VEHICLE,Rennebu,Trøndelag,F,FV700 S6D1 m3454,62.876407,9.841365,1225.0,1.05,3) -10%...+10%
82388V72346,Våvatnet,VEHICLE,Orkland,Trøndelag,F,FV714 S1D1 m4372,63.309386,9.568435,2222.0,1.07,3) -10%...+10%
63327V578083,Verdal arm Levanger-Verdalsøra,VEHICLE,Verdal,Trøndelag,E,EV6 S86D1 m3749 KD1 m150,63.78553,11.465707,3086.0,1.01,3) -10%...+10%
27544V705001,ARNEBERG BRU,VEHICLE,Åsnes,Innlandet,F,FV2062 S1D1 m1398,60.561031,12.036322,607.0,0.89,2) -25%...+10%
86717V885139,Tussvika v/Værstasjon,VEHICLE,Fauske,Nordland,E,EV6 S140D1 m9360,67.222806,15.412228,2648.0,1.22,4) +10%...+25%
83641V1126289,NORDKJOSBOTN ØST,VEHICLE,Balsfjord,Troms og Finnmark,E,EV6 S180D1 m1778,69.220145,19.600809,2633.0,1.26,5) >+25%
10638B281497,Årstaddalen (sykkel),BICYCLE,Eigersund,Rogaland,F,FV44 S7D110 m401,58.448604,6.00589,197.0,0.87,2) -25%...+10%
92020V443507,KORSEGAARDEN VEST,VEHICLE,Ås,Viken,F,FV152 S1D1 m8789,59.660925,10.736734,6023.0,1.02,3) -10%...+10%
28001V971448,TORSBEKKDALEN,VEHICLE,Sarpsborg,Viken,F,FV109 S2D140 m245,59.277155,11.095297,8070.0,1.13,4) +10%...+25%
07599V2390266,Keiseråsen mot Vanvikan,VEHICLE,Indre Fosen,Trøndelag,F,FV715 S5D1 m2900,63.568203,10.17794,2072.0,0.88,2) -25%...+10%
44953V1885943,BJØRGEVEIEN STRAUME,VEHICLE,Bergen,Vestland,F,FV574 S1D1 m30,60.325105,5.273449,11458.0,1.04,3) -10%...+10%
86891V1791238,Haukabøtunnelen,VEHICLE,Molde,Møre og Romsdal,F,FV662 S1D1 m8420,62.729548,7.029155,3371.0,1.08,3) -10%...+10%
72647V705260,SÆTER,VEHICLE,Kongsvinger,Innlandet,F,FV210 S1D1 m7010,60.243595,12.027741,1533.0,1.05,3) -10%...+10%
81666V249662,Fremmerholen,VEHICLE,Ålesund,Møre og Romsdal,F,FV5948 S2D1 m3114,62.471077,6.388356,1529.0,1.11,4) +10%...+25%
44260V249616,Myklebostad,VEHICLE,Molde,Møre og Romsdal,F,FV660 S2D1 m12313,62.72893,7.915705,235.0,1.11,4) +10%...+25%
74684V1060444,GRANRUDMOEN,VEHICLE,Øyer,Innlandet,F,FV2532 S2D10 m708,61.242712,10.43663,3679.0,1.17,4) +10%...+25%
10990V804785,KLAUVANESET/NORH.BR,VEHICLE,Bergen,Vestland,E,EV39 S74D1 m5099,60.518844,5.277124,17825.0,1.06,3) -10%...+10%
63515V1811747,MOGREINA AVRAMPE,VEHICLE,Ullensaker,Viken,E,EV6 S23D1 m9854 KD3 m290,60.231851,11.172862,678.0,2.2,5) >+25%
66419V578640,INNSMOEN,VEHICLE,Verdal,Trøndelag,F,FV72 S6D1 m2230,63.655879,12.214561,727.0,0.25,1) <-25%
62293B521240,Ballestad sykkeltellepunkt,BICYCLE,Skien,Vestfold og Telemark,F,FV3270 S1D1 m3506,59.186206,9.643535,115.0,1.02,3) -10%...+10%
02706V320741,Eikjekrysset øst,VEHICLE,Tysvær,Rogaland,F,FV4774 S1D1 m95,59.29569,5.490576,1049.0,1.04,3) -10%...+10%
46017V704684,NEBY,VEHICLE,Tynset,Innlandet,F,FV30 S20D10 m830,62.284221,10.752554,3517.0,1.01,3) -10%...+10%
63827V443579,NORDBYVEIEN,VEHICLE,Lillestrøm,Viken,F,FV158 S1D1 m5977,59.974641,11.003592,14324.0,1.07,3) -10%...+10%
83968V2499864,KONGSVINGER V,VEHICLE,Kongsvinger,Innlandet,E,EV16 S63D1 m5174,60.20684,11.940341,6780.0,0.71,1) <-25%
49356V704942,LISMARKA N,VEHICLE,Ringsaker,Innlandet,F,FV2536 S2D1 m2555,61.069206,10.579501,568.0,1.06,3) -10%...+10%
99308V444048,LANGELAND,VEHICLE,Ullensaker,Viken,F,FV1496 S6D1 m2208,60.13225,11.162203,16087.0,1.04,3) -10%...+10%
11691V1060468,JENSHUS,VEHICLE,Gausdal,Innlandet,F,FV2544 S1D1 m931,61.301498,10.180721,1030.0,1.33,5) >+25%
76251V521213,Veirud,VEHICLE,Midt-Telemark,Vestfold og Telemark,F,FV359 S4D1 m2892,59.402597,9.053981,2732.0,1.03,3) -10%...+10%
70816V443409,STATOIL,VEHICLE,Lillestrøm,Viken,R,RV22 S13D1 m2038,59.927852,11.150206,18762.0,1.0,3) -10%...+10%
57053V319651,TOSKARTJØNN,VEHICLE,Haugesund,Rogaland,E,EV134 S2D1 m4052,59.410386,5.34692,15435.0,1.07,3) -10%...+10%
83652V319725,Strandgata nord,VEHICLE,Sandnes,Rogaland,F,FV44 S16D1 m2526,58.868272,5.74443,6458.0,1.37,5) >+25%
22622V705245,SKANSGARDEN,VEHICLE,Kongsvinger,Innlandet,E,EV16 S65D1 m1586,60.189711,12.060419,1768.0,0.79,2) -25%...+10%
05713V2518807,RAMPE 10000 TIL KNAPPETUN.,VEHICLE,Bergen,Vestland,F,FV557 S1D1 m9946,60.367873,5.250684,4271.0,0.9,2) -25%...+10%
38171V443606,AVLØS,VEHICLE,Bærum,Viken,F,FV160 S1D1 m4912,59.910894,10.550109,11676.0,1.15,4) +10%...+25%
00655V249668,Torhaugmyra,VEHICLE,Aukra,Møre og Romsdal,F,FV529 S1D1 m62,62.779705,6.995394,1997.0,1.06,3) -10%...+10%
73916V805421,VÅGSBOTN FV578,VEHICLE,Bergen,Vestland,F,FV578 S3D1 m928,60.476641,5.34775,5544.0,1.1,3) -10%...+10%
29130V704730,OLASVEEN N,VEHICLE,Ringsaker,Innlandet,F,FV216 S3D1 m4822,61.069612,10.670333,1675.0,1.22,4) +10%...+25%
08880B2403017,SKJOLDSKIFTET SYKKE,BICYCLE,Bergen,Vestland,R,RV582 S1D110 m1319,60.310834,5.351093,478.0,0.94,3) -10%...+10%
01436V705040,HERADSBYGDA,VEHICLE,Elverum,Innlandet,F,FV2118 S1D1 m148,60.823873,11.638304,1071.0,1.01,3) -10%...+10%
08131V578321,Sh Levanger øst,VEHICLE,Levanger,Trøndelag,F,FV6874 S1D1 m780,63.743777,11.291875,9970.0,1.1,3) -10%...+10%
00754V443728,VESTBY VERPET,VEHICLE,Vestby,Viken,F,FV1361 S1D1 m50,59.624665,10.737166,7293.0,1.12,4) +10%...+25%
64373V249566,Grande,VEHICLE,Stranda,Møre og Romsdal,F,FV63 S4D1 m1666,62.11621,7.185241,669.0,1.03,3) -10%...+10%
45995V320592,HOGSTAD,VEHICLE,Sandnes,Rogaland,F,FV516 S2D1 m4519,58.878319,5.828488,8437.0,1.04,3) -10%...+10%
89041V625265,E6 Ulvensplitten Rampe Økern Alnabru,VEHICLE,Oslo,Oslo,E,EV6 S16D1 m5438 KD2 m560,59.922799,10.809022,12463.0,1.18,4) +10%...+25%
21700V2441491,ARM BØMLO-STORD,VEHICLE,Stord,Vestland,E,EV39 S86D1 m4965 KD5 m30,59.741411,5.40486,1464.0,1.11,4) +10%...+25%
99259V805430,DOKKEN ØST,VEHICLE,Bergen,Vestland,R,RV555 S1D10 m266,60.385492,5.319452,8844.0,1.02,3) -10%...+10%
88422V384010,LÆRDALSTUNNELEN,VEHICLE,Lærdal,Vestland,E,EV16 S20D1 m5319,60.987373,7.411286,2058.0,1.15,4) +10%...+25%
26351B803041,PUDDEFJORDSBRUA NORDVEST SYKKEL,BICYCLE,Bergen,Vestland,R,RV555 S1D100 m130,60.38595,5.319427,241.0,0.75,1) <-25%
24330V320678,Forus Gamleveien,VEHICLE,Sandnes,Rogaland,F,FV4536 S1D1 m1663,58.885742,5.742681,5314.0,1.18,4) +10%...+25%
94272V249076,Reknes,VEHICLE,Molde,Møre og Romsdal,F,FV662 S1D1 m2203,62.734092,7.14504,8918.0,1.07,3) -10%...+10%
31958V1125796,Kraftforsyningen,VEHICLE,Tromsø,Troms og Finnmark,E,EV8 S2D1 m8464,69.657706,19.01207,10997.0,1.02,3) -10%...+10%
72438V180781,RASTEPLASS NY E16,VEHICLE,Hole,Viken,E,EV16 S47D40 m5633,60.021737,10.267831,12856.0,1.2,4) +10%...+25%
17157V384339,KRONBORG NORD,VEHICLE,Sunnfjord,Vestland,F,FV600 S1D1 m245,61.449417,5.887095,6945.0,1.09,3) -10%...+10%
18619V2688405,BAMSEBU,VEHICLE,Ås,Viken,F,FV1378 S1D1 m400,59.7196,10.803412,7193.0,1.02,3) -10%...+10%
96138V1175818,SOLUM,VEHICLE,Larvik,Vestfold og Telemark,F,FV2962 S1D1 m5807,59.074827,9.878159,673.0,1.39,5) >+25%
40272V705192,VENSKRYSSET S,VEHICLE,Løten,Innlandet,R,RV3 S2D1 m1525,60.814889,11.312575,7614.0,1.11,4) +10%...+25%
04891V1175827,KRONLIA NORD,VEHICLE,Holmestrand,Vestfold og Telemark,F,FV35 S8D1 m250,59.507343,10.170197,7109.0,1.08,3) -10%...+10%
07805V2439708,NORDBY,VEHICLE,Lillestrøm,Viken,R,RV22 S12D1 m5462,59.919187,11.183506,6851.0,0.99,3) -10%...+10%
18934V625464,Granfoss rampe øst 2,VEHICLE,Oslo,Oslo,R,RV150 S2D1 m7624 KD4 m43,59.919282,10.634152,1953.0,1.17,4) +10%...+25%
26812V1126328,SANDSTRAND,VEHICLE,Tjeldsund,Troms og Finnmark,F,FV825 S1D1 m12567,68.677784,16.778216,726.0,1.17,4) +10%...+25%
34685V1803375,LUNDGÅRD NORD,VEHICLE,Lillehammer,Innlandet,F,FV2528 S1D1 m2503,61.156895,10.347946,249.0,1.02,3) -10%...+10%
53995V443452,OSL EV16 GARDERMOEN MOT,VEHICLE,Ullensaker,Viken,E,EV16 S56D10 m4030,60.184527,11.093396,8502.0,0.4,1) <-25%
66234V2511478,Garnes,VEHICLE,Ulstein,Møre og Romsdal,F,FV61 S4D1 m5281,62.291913,5.851477,7489.0,1.12,4) +10%...+25%
29937V971442,STABBURET,VEHICLE,Fredrikstad,Viken,F,FV109 S1D1 m3536,59.241113,10.974841,25685.0,0.98,3) -10%...+10%
39054V444232,HØVIK BRU,VEHICLE,Bærum,Viken,E,EV18 S53D1 m2165,59.900144,10.581381,85451.0,1.05,3) -10%...+10%
13290V1060653,ÅS BRU NORD,VEHICLE,Gjøvik,Innlandet,F,FV33 S8D1 m566,60.78459,10.641622,9487.0,1.06,3) -10%...+10%
00689V578688,Gartland mot Høylandet,VEHICLE,Grong,Trøndelag,F,FV775 S1D1 m71,64.530787,12.403204,1205.0,1.0,3) -10%...+10%
27019V805142,MICHAEL KROHNGT.BOM,VEHICLE,Bergen,Vestland,F,FV584 S1D1 m2851,60.381649,5.317685,8599.0,0.88,2) -25%...+10%
08976V578321,Sh Levanger vest,VEHICLE,Levanger,Trøndelag,F,FV6874 S1D1 m860,63.743418,11.29049,10135.0,1.1,3) -10%...+10%
92719V1125906,Eidkjosen sør,VEHICLE,Tromsø,Troms og Finnmark,F,FV858 S8D1 m14319,69.673681,18.744357,2988.0,1.03,3) -10%...+10%
00232V805106,DALSEID FV569,VEHICLE,Vaksdal,Vestland,F,FV569 S1D1 m25,60.612457,5.832901,539.0,0.95,3) -10%...+10%
39059V1175848,BORGHEIM,VEHICLE,Færder,Vestfold og Telemark,F,FV308 S4D1 m3245,59.227368,10.407193,11888.0,1.03,3) -10%...+10%
68771V2258479,KLINESTAD,VEHICLE,Sandefjord,Vestfold og Telemark,E,EV18 S34D1 m1971,59.164144,10.199462,32043.0,1.06,3) -10%...+10%
36178V320198,Ullandhaugveien,VEHICLE,Stavanger,Rogaland,F,FV4548 S1D1 m496,58.947355,5.708315,9585.0,1.38,5) >+25%
07072V930629,KVALSUND FARTSTAVLE,VEHICLE,Hammerfest,Troms og Finnmark,R,RV94 S2D1 m12017,70.495039,24.092222,978.0,2.07,5) >+25%
75571V248950,Volsdalen,VEHICLE,Ålesund,Møre og Romsdal,E,EV136 S1D1 m2698,62.470736,6.186325,22796.0,1.1,3) -10%...+10%
10350V121824,SPANGEREID,VEHICLE,Lindesnes,Agder,F,FV4078 S1D1 m982,58.053257,7.140047,704.0,1.21,4) +10%...+25%
96132V805116,MIDTTUNTUNNEL,VEHICLE,Bergen,Vestland,F,FV587 S2D1 m7990,60.314868,5.35738,16036.0,1.03,3) -10%...+10%
14706V805707,PUD.BRU-DAMSG.TUNNELEN,VEHICLE,Bergen,Vestland,R,RV555 S1D1 m1389,60.382333,5.314755,35948.0,1.04,3) -10%...+10%
